shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
22925341,怪咖小窝,121.53589,31.18168,45,95,宠物店,pet,22925341,宠物,40
22940166,黑阳莎&辣酱油宠物店,121.48875,31.2644,40,95,宠物店,pet,22940166,宠物,35
2295289,维康宠物诊所,121.362615,31.240101,35,95,宠物医院,pet,2295289,宠物,73
22994713,咪嘻宠屋,121.48802,31.308364,35,95,宠物店,pet,22994713,宠物,21
23050869,香港N-MAX宠物摄影,121.437215,31.233949,40,95,宠物店,pet,23050869,宠物,12
23079557,慢慢爬宠物,121.22144,31.0099,0,95,宠物店,pet,23079557,宠物,0
23095675,宝宝贝贝宠物,121.27025,31.38969,30,95,宠物店,pet,23095675,宠物,7
23099400,旺旺宠物酒店,121.51308,31.17595,35,95,宠物店,pet,23099400,宠物,8
23099803,萌保宠物医院,121.49771,31.34395,40,95,宠物医院,pet,23099803,宠物,77
23127902,宠物世家,121.557949,31.226351,45,95,宠物店,pet,23127902,宠物,82
23137147,萌宠乐园,121.424647,31.293291,35,95,宠物店,pet,23137147,宠物,9
23231581,花样萌宠,121.17593,31.36081,35,95,宠物店,pet,23231581,宠物,28
23300718,宠物学校 宠物训练、寄养,121.59304,31.03637,35,95,宠物店,pet,23300718,宠物,11
23327053,亦居,121.512576,31.141803,35,95,宠物店,pet,23327053,宠物,35
23350162,宠物店,121.42473,31.29335,0,95,宠物店,pet,23350162,宠物,0
23368636,银都宠物店,121.39288,31.09107,50,95,宠物店,pet,23368636,宠物,183
23429572,爱侣宠物医院,121.421237,31.267975,40,95,宠物医院,pet,1797604,宠物,438
23429590,爱侣宠物医院,121.48285,31.40749,35,95,宠物医院,pet,1797604,宠物,128
23452581,主流貓寵物俱樂部,121.607012,31.09685,35,95,宠物店,pet,23452581,宠物,1
23461647,萌宠坊,121.317462,31.280902,30,95,宠物店,pet,23461647,宠物,17
23471770,小陈宠物家养繁殖,121.475086,31.325746,35,95,宠物店,pet,23471770,宠物,11
23481157,君宝宠物,121.41095,31.05799,40,95,宠物店,pet,23481157,宠物,50
23515186,关爱宠物健康中心,121.544926,31.269547,50,95,宠物医院,pet,2562535,宠物,342
23587512,宝多来宠物,121.48773,31.21183,35,95,宠物店,pet,2628421,宠物,109
23595174,恋宝犬业,121.2292,31.2475,30,95,宠物店,pet,23595174,宠物,2
23605346,瑞典宜宠宠物店,121.58831,31.097942,40,95,NULL,NULL,NULL,NULL,13
23720647,浦东宠物,121.505042,31.189736,20,95,宠物店,pet,23720647,宠物,170
23747517,人人养宠,121.58895,31.26953,35,95,宠物店,pet,23368721,宠物,1
23748160,人人养宠,121.33792,31.25632,35,95,宠物店,pet,23368721,宠物,1
23760208,聚甜宠物商店,121.44706,30.90364,35,95,宠物店,pet,23760208,宠物,15
2387197,宝山畜牧站,121.488371,31.406392,20,95,宠物店,pet,2387197,宠物,22
23906137,招财猫 萌宠屋,121.41892,31.238036,35,95,宠物店,pet,23906137,宠物,60
23908954,Amumu宠物乐园,121.489332,31.210711,40,95,宠物店,pet,23908954,宠物,25
23912028,亲子宠物嘉年华,121.53168,31.38418,0,95,宠物店,pet,23912028,宠物,0
2395525,申普宠物医院,121.471939,31.207003,35,95,宠物医院,pet,1797751,宠物,499
